(2026-06-09 22:54:01),0.000188014,0,start,845.207,13,RegisterApps : 
(2026-06-09 22:54:02),0.0122995,0,start,1263.17,430,LicenseMgr Init : 
(2026-06-09 22:54:02),0.0174861,0,end,1268.43,431,LicenseMgr Init : 
(2026-06-09 22:54:02),0.0176316,0,end,1339.15,432,RegisterApps : 
(2026-06-09 22:54:03),0.0224578,0,start,1389.85,481,VCS Read Task : 
(2026-06-09 22:54:04),0.0438933,0,end,1389.97,481,VCS Read Task : 
(2026-06-09 22:54:04),0.0441424,0,start,1389.97,478,Load VCS Message: 
(2026-06-09 22:54:04),0.0441444,0,end,1389.97,478,Load VCS Message: 
(2026-06-09 22:54:04),0.0441448,0,start,1389.97,478,NLDM Creation : 
(2026-06-09 22:54:04),0.0441451,0,start,1389.97,478,LoadCircuitModel : 
(2026-06-09 22:54:04),0.0441527,0,start,1389.97,478,VsiLib_Restore : 
(2026-06-09 22:54:04),0.0441532,0,end,1389.97,478,VsiLib_Restore : 
(2026-06-09 22:54:04),0.0441535,0,end,1389.97,478,LoadCircuitModel : 
(2026-06-09 22:54:04),0.044154,0,start,1389.97,478,BuildNetlist : 
(2026-06-09 22:54:04),0.0441661,0,start,1389.97,478,NLDM Build : 
(2026-06-09 22:54:04),0.0442267,0,start,1410.43,500,XMR_Resolution : Total:0 : 
(2026-06-09 22:54:04),0.0442271,0,end,1410.43,500,XMR_Resolution : Success:0 : 
(2026-06-09 22:54:04),0.0442277,0,end,1410.43,500,NLDM Build : 
(2026-06-09 22:54:04),0.044229,1,start,1410.43,500,Cell properties : 
(2026-06-09 22:54:04),0.0442301,1,end,1410.43,500,Cell properties : 
(2026-06-09 22:54:04),0.0442303,0,end,1410.43,500,BuildNetlist : 
(2026-06-09 22:54:04),0.0442311,0,end,1410.43,500,NLDM Creation : 
(2026-06-09 22:54:04),0.0442449,0,start,1410.43,500,PropertyLoad: Formal Property : 
(2026-06-09 22:54:04),0.0442526,0,end,1410.43,500,PropertyLoad: Formal Property : 
(2026-06-09 22:54:04),0.0442531,0,start,1410.43,500,PropertyLoad: Formal Property : 
(2026-06-09 22:54:04),0.0442533,0,end,1410.43,500,PropertyLoad: Formal Property : 
(2026-06-09 22:54:04),0.0442536,0,start,1410.43,500,PropertyLoad: Formal Property : 
(2026-06-09 22:54:04),0.0442539,0,end,1410.43,500,PropertyLoad: Formal Property : 
(2026-06-09 22:54:04),0.0442556,0,start,1410.43,500,StaticCheck: StaticCheckProcess : 
(2026-06-09 22:54:04),0.0442572,0,start,1410.43,500,StaticCheck: NldfgFlatDesign : 
(2026-06-09 22:54:04),0.0442576,0,start,1410.43,500,StaticCheck: createFlatDesign : 
(2026-06-09 22:54:04),0.0442807,0,end,1419.45,509,StaticCheck: createFlatDesign : 
(2026-06-09 22:54:04),0.044281,0,start,1419.45,509,StaticCheck: legalize : 
(2026-06-09 22:54:04),0.0442817,0,end,1419.45,509,StaticCheck: legalize : 
(2026-06-09 22:54:04),0.0442819,0,start,1419.45,509,StaticCheck: reduceBidirectionals : 
(2026-06-09 22:54:04),0.0442822,0,end,1419.45,509,StaticCheck: reduceBidirectionals : 
(2026-06-09 22:54:04),0.0442824,0,start,1419.45,509,StaticCheck: computeNetEquivalences : 
(2026-06-09 22:54:04),0.0442828,0,end,1419.45,509,StaticCheck: computeNetEquivalences : 
(2026-06-09 22:54:04),0.044283,0,start,1419.45,509,StaticCheck: eliminateBidirectionals : 
(2026-06-09 22:54:04),0.0442832,0,end,1419.45,509,StaticCheck: eliminateBidirectionals : 
(2026-06-09 22:54:04),0.0442836,0,end,1419.45,509,StaticCheck: NldfgFlatDesign : 
(2026-06-09 22:54:04),0.0442839,0,start,1419.45,509,StaticCheck: CombLoopCheck  : 
(2026-06-09 22:54:04),0.0442842,0,start,1419.45,509,CombLoop : Topo Order 
(2026-06-09 22:54:04),0.044285,0,end,1419.45,509,CombLoop : Topo Order 
(2026-06-09 22:54:04),0.0442853,0,start,1419.45,509,CombLoop : Compute Segments 
(2026-06-09 22:54:04),0.0442855,0,end,1419.45,509,CombLoop : Compute Segments 
(2026-06-09 22:54:04),0.0442858,0,end,1419.45,509,StaticCheck: CombLoopCheck  : 
(2026-06-09 22:54:04),0.044286,0,start,1419.45,509,StaticCheck: MultiDriverCheck  : 
(2026-06-09 22:54:04),0.0442865,0,end,1419.45,509,StaticCheck: MultiDriverCheck  : 
(2026-06-09 22:54:04),0.0442869,0,end,1419.45,500,StaticCheck: StaticCheckProcess : 
(2026-06-09 22:54:04),0.0442873,0,start,1419.45,500,createWordSplitBaseNetCacheUtil
(2026-06-09 22:54:04),0.0442877,0,end,1419.45,500,createWordSplitBaseNetCacheUtil
(2026-06-09 22:54:04),0.0442879,0,start,1419.45,500,populate SSF data: 
(2026-06-09 22:54:04),0.0442882,0,end,1419.45,500,populate SSF data: 
(2026-06-09 22:54:04),0.0442885,0,start,1419.45,500,DumpGateCountStats : 
(2026-06-09 22:54:04),0.0442906,0,end,1419.45,500,DumpGateCountStats : 
(2026-06-09 22:54:04),0.0442909,0,start,1419.45,500,DataModelStats : 
(2026-06-09 22:54:04),0.0442915,0,end,1419.45,500,DataModelStats : 
(2026-06-09 22:54:04),0.0442948,1,start,1419.45,509,ModuleDesignPropagation : 
(2026-06-09 22:54:04),0.0442951,1,end,1419.45,509,ModuleDesignPropagation : 
(2026-06-09 22:54:04),0.0461745,0,start,1420.07,511,Check: check_fv : 
