(2026-06-12 10:16:51),0.00032933,0,start,845.207,13,RegisterApps : 
(2026-06-12 10:16:53),0.0370691,0,start,1431.64,523,sim build substep: 
(2026-06-12 10:16:53),0.0370897,0,end,1431.77,523,sim build substep: 
(2026-06-12 10:16:53),0.0370901,0,start,1431.77,523,sim run substep: 
(2026-06-12 10:16:53),0.0372872,0,end,1438.58,530,sim run substep: 
(2026-06-12 10:16:53),0.0373081,0,start,1438.58,530,sim_save_reset : 
(2026-06-12 10:16:53),0.0376722,0,end,1448.21,516,sim_save_reset : 
(2026-06-12 10:16:53),0.0376788,0,start,1448.21,516,Check: check_fv : 
(2026-06-12 10:16:53),0.037682,0,start,1448.21,516,Check: BuildFormal : 
(2026-06-12 10:16:53),0.0376824,0,start,1448.21,516,Check: Init : 
(2026-06-12 10:16:53),0.0376826,0,end,1448.21,516,Check: Init : 
(2026-06-12 10:16:53),0.0376829,0,start,1448.21,516,Check: ResetSetup : 
(2026-06-12 10:16:53),0.0376831,0,start,1448.21,516,Check: EnvInstrumentation : 
(2026-06-12 10:16:53),0.0376834,0,end,1448.21,516,Check: EnvInstrumentation : 
(2026-06-12 10:16:53),0.0376839,0,end,1448.21,516,Check: ResetSetup : 
(2026-06-12 10:16:53),0.0376842,0,start,1448.21,516,Check: BotEotInstr : 
(2026-06-12 10:16:53),0.0376845,0,end,1448.21,516,Check: BotEotInstr : 
(2026-06-12 10:16:53),0.0376847,0,start,1448.21,516,Check: VPSetup : 
(2026-06-12 10:16:53),0.037687,0,end,1448.21,516,Check: VPSetup : 
(2026-06-12 10:16:53),0.0376872,0,start,1448.21,516,Check: VPReset : 
(2026-06-12 10:16:53),0.0376882,0,end,1448.21,516,Check: VPReset : 
(2026-06-12 10:16:53),0.0376885,0,start,1448.21,516,Check: InitApp : 
(2026-06-12 10:16:53),0.0377021,0,end,1448.21,516,Check: InitApp : 
(2026-06-12 10:16:53),0.0377025,0,start,1448.21,516,Check: FormalModel : 
(2026-06-12 10:16:53),0.0377027,0,start,1448.21,516,DfgBuild: Setup : 
(2026-06-12 10:16:53),0.037703,0,start,1448.21,516,DfgBuild: ValidateNLDMOperators : 
(2026-06-12 10:16:53),0.037704,0,end,1448.21,516,DfgBuild: ValidateNLDMOperators : 
(2026-06-12 10:16:53),0.0377043,0,end,1448.21,516,DfgBuild: Setup : 
(2026-06-12 10:16:53),0.0377045,0,start,1448.21,516,DfgBuild: ReuseCheck : 
(2026-06-12 10:16:53),0.0377049,0,end,1448.21,516,DfgBuild: ReuseCheck : 
(2026-06-12 10:16:53),0.0377052,0,start,1448.21,516,DfgBuild: Flatten : 
(2026-06-12 10:16:53),0.0377607,0,end,1448.21,525,DfgBuild: Flatten : 
(2026-06-12 10:16:53),0.0377611,0,start,1448.21,525,DfgBuild: ClockSetup : 
(2026-06-12 10:16:53),0.0377617,0,end,1448.21,525,DfgBuild: ClockSetup : 
(2026-06-12 10:16:53),0.037762,0,start,1448.21,525,DfgBuild: Modeling : 
(2026-06-12 10:16:53),0.0377632,0,end,1448.21,525,DfgBuild: Modeling : 
(2026-06-12 10:16:53),0.0377635,0,start,1448.21,525,DfgBuild: FlatRemodel : 
(2026-06-12 10:16:53),0.0377649,0,end,1448.21,525,DfgBuild: FlatRemodel : 
(2026-06-12 10:16:53),0.0377651,0,start,1448.21,525,DfgBuild: NldfgBuild : 
(2026-06-12 10:16:53),0.0377658,0,start,1448.21,525,NldfgBuild : Print statistics 
(2026-06-12 10:16:53),0.0377661,0,end,1448.21,525,NldfgBuild : Print statistics 
(2026-06-12 10:16:53),0.0377663,0,start,1448.21,525,NldfgBuild : Reduce bidirectionals 
(2026-06-12 10:16:53),0.0377666,0,end,1448.21,525,NldfgBuild : Reduce bidirectionals 
(2026-06-12 10:16:53),0.0377668,0,start,1448.21,525,NldfgBuild : Cutpoint Insertion 
(2026-06-12 10:16:53),0.0377681,0,end,1448.21,525,NldfgBuild : Cutpoint Insertion 
(2026-06-12 10:16:53),0.0377683,0,start,1448.21,525,NldfgBuild : Compute net equivalences 
(2026-06-12 10:16:53),0.0377687,0,end,1448.21,525,NldfgBuild : Compute net equivalences 
(2026-06-12 10:16:53),0.037769,0,start,1448.21,525,NldfgBuild : Eliminate bidirectionals 
(2026-06-12 10:16:53),0.0377692,0,end,1448.21,525,NldfgBuild : Eliminate bidirectionals 
(2026-06-12 10:16:53),0.0377694,0,start,1448.21,525,NldfgBuild : Remove false combo loops 
(2026-06-12 10:16:53),0.0377704,0,end,1448.21,525,NldfgBuild : Remove false combo loops 
(2026-06-12 10:16:53),0.0377708,0,start,1448.21,525,NldfgBuild : Create dfg 
(2026-06-12 10:16:53),0.0377711,0,start,1448.21,525,NldfgBuild : Create graph function 
(2026-06-12 10:16:53),0.0377774,0,end,1448.21,525,NldfgBuild : Create graph function 
(2026-06-12 10:16:53),0.0377776,0,start,1448.21,525,NldfgBuild : Create scopes 
(2026-06-12 10:16:53),0.0377781,0,end,1448.21,525,NldfgBuild : Create scopes 
(2026-06-12 10:16:53),0.0377784,0,start,1448.21,525,NldfgBuild : Initial setup 
(2026-06-12 10:16:53),0.0377786,0,end,1448.21,525,NldfgBuild : Initial setup 
(2026-06-12 10:16:53),0.0377789,0,start,1448.21,525,NldfgBuild : Create graph 
(2026-06-12 10:16:53),0.03778,0,end,1448.21,525,NldfgBuild : Create graph 
(2026-06-12 10:16:53),0.0377802,0,start,1448.21,525,NldfgBuild : Create terminal sinks and sources 
(2026-06-12 10:16:53),0.0377826,0,end,1448.21,525,NldfgBuild : Create terminal sinks and sources 
(2026-06-12 10:16:53),0.0377829,0,start,1448.21,525,NldfgBuild : Compute dependencies 
(2026-06-12 10:16:53),0.0377832,0,end,1448.21,525,NldfgBuild : Compute dependencies 
(2026-06-12 10:16:53),0.0377834,0,start,1448.21,525,NldfgBuild : Compute combinational SCCs 
(2026-06-12 10:16:53),0.0377837,0,end,1448.21,525,NldfgBuild : Compute combinational SCCs 
(2026-06-12 10:16:53),0.037784,0,start,1448.21,525,NldfgBuild : Compute templates 
(2026-06-12 10:16:53),0.037791,0,end,1448.21,525,NldfgBuild : Compute templates 
(2026-06-12 10:16:53),0.0377913,0,start,1448.21,525,NldfgBuild : Eliminate combinational SCCs 
(2026-06-12 10:16:53),0.0377916,0,end,1448.21,525,NldfgBuild : Eliminate combinational SCCs 
(2026-06-12 10:16:53),0.0377918,0,start,1448.21,525,NldfgBuild : Computing sequential SCCs 
(2026-06-12 10:16:53),0.0377922,0,end,1448.21,525,NldfgBuild : Computing sequential SCCs 
(2026-06-12 10:16:53),0.0377924,0,start,1448.21,525,NldfgBuild : Create simulator clocks, changeAts and Triggers 
(2026-06-12 10:16:53),0.0377927,0,end,1448.21,525,NldfgBuild : Create simulator clocks, changeAts and Triggers 
(2026-06-12 10:16:53),0.0377929,0,start,1448.21,525,NldfgBuild : SymSimulator Analysis and computation 
(2026-06-12 10:16:53),0.0377992,0,end,1448.21,525,NldfgBuild : SymSimulator Analysis and computation 
(2026-06-12 10:16:53),0.0377995,0,start,1448.21,525,NldfgBuild : Collect Aeps 
(2026-06-12 10:16:53),0.0377999,0,end,1448.21,525,NldfgBuild : Collect Aeps 
(2026-06-12 10:16:53),0.0378001,0,start,1448.21,525,NldfgBuild : Cleanup Simulator 
(2026-06-12 10:16:53),0.0378006,0,end,1448.21,525,NldfgBuild : Cleanup Simulator 
(2026-06-12 10:16:53),0.0378009,0,start,1448.21,525,NldfgBuild : Cleanup Samplers 
(2026-06-12 10:16:53),0.0378016,0,end,1448.21,525,NldfgBuild : Cleanup Samplers 
(2026-06-12 10:16:53),0.0378018,0,end,1448.21,525,NldfgBuild : Create dfg 
(2026-06-12 10:16:53),0.0378022,0,end,1448.21,525,DfgBuild: NldfgBuild : 
(2026-06-12 10:16:53),0.0378033,0,start,1448.21,525,StaticCheck: StaticCheckProcess : 
(2026-06-12 10:16:53),0.0378046,0,start,1448.21,525,StaticCheck: NldfgFlatDesign : 
(2026-06-12 10:16:53),0.037805,0,end,1448.21,525,StaticCheck: NldfgFlatDesign : 
(2026-06-12 10:16:53),0.0378052,0,start,1448.21,525,StaticCheck: CombLoopCheck  : 
(2026-06-12 10:16:53),0.0378055,0,start,1448.21,525,CombLoop : Topo Order 
(2026-06-12 10:16:53),0.0378064,0,end,1448.21,525,CombLoop : Topo Order 
(2026-06-12 10:16:53),0.0378066,0,start,1448.21,525,CombLoop : Compute Segments 
(2026-06-12 10:16:53),0.0378069,0,end,1448.21,525,CombLoop : Compute Segments 
(2026-06-12 10:16:53),0.0378078,0,end,1448.21,525,StaticCheck: CombLoopCheck  : 
(2026-06-12 10:16:53),0.0378081,0,start,1448.21,525,StaticCheck: MultiDriverCheck  : 
(2026-06-12 10:16:53),0.0378086,0,end,1448.21,525,StaticCheck: MultiDriverCheck  : 
(2026-06-12 10:16:53),0.0378089,0,end,1448.21,525,StaticCheck: StaticCheckProcess : 
(2026-06-12 10:16:53),0.0378091,0,start,1448.21,525,DfgBuild: DfgRemodel : 
(2026-06-12 10:16:53),0.0378254,0,end,1448.21,525,DfgBuild: DfgRemodel : 
(2026-06-12 10:16:53),0.037826,0,end,1448.21,516,Check: FormalModel : 
(2026-06-12 10:16:53),0.0378264,0,end,1448.21,516,Check: BuildFormal : 
(2026-06-12 10:16:53),0.0378266,0,start,1448.21,516,Check: GCDB : 
(2026-06-12 10:16:53),0.0378288,0,end,1448.21,516,Check: GCDB : 
(2026-06-12 10:16:53),0.0378425,0,start,1448.21,516,Check: Tanglewood : 
(2026-06-12 10:16:53),0.0380121,0,start,1448.21,516,perf_diagnostics_alerts: report_fv : 
(2026-06-12 10:16:53),0.0380654,0,end,1448.21,518,perf_diagnostics_alerts: report_fv : 
(2026-06-12 10:16:53),0.0380704,0,start,1448.21,518,orc_perf_debug diagnostics: orc_perf_debug -mode lite : 
(2026-06-12 10:16:53),0.0380741,0,end,1448.21,518,orc_perf_debug diagnostics: orc_perf_debug -mode lite : 
(2026-06-12 10:16:53),0.0380766,0,end,1448.21,518,Check: Tanglewood : 
(2026-06-12 10:16:53),0.0380769,0,end,1448.21,518,Check: check_fv : 
(2026-06-12 10:16:57),0.097071,0,start,1448.21,518,perf_diagnostics_alerts: report_fv : 
(2026-06-12 10:16:57),0.0971292,0,end,1448.21,519,perf_diagnostics_alerts: report_fv : 
(2026-06-12 10:16:57),0.0971301,0,start,1448.21,519,orc_perf_debug diagnostics: orc_perf_debug -mode lite : 
(2026-06-12 10:16:57),0.0971536,0,end,1448.21,519,orc_perf_debug diagnostics: orc_perf_debug -mode lite : 
