(2026-06-09 23:11:21),0.0480246,0,start,1431.48,523,sim build substep: 
(2026-06-09 23:11:21),0.0480477,0,end,1431.48,523,sim build substep: 
(2026-06-09 23:11:21),0.0480484,0,start,1431.48,523,sim run substep: 
(2026-06-09 23:11:21),0.0482634,0,end,1438.29,530,sim run substep: 
(2026-06-09 23:11:21),0.0482849,0,start,1438.29,530,sim_save_reset : 
(2026-06-09 23:11:21),0.0486748,0,end,1447.92,516,sim_save_reset : 
(2026-06-09 23:11:21),0.048681,0,start,1447.92,516,Check: check_fv : 
(2026-06-09 23:11:21),0.0486861,0,start,1447.92,516,Check: BuildFormal : 
(2026-06-09 23:11:21),0.0486868,0,start,1447.92,516,Check: Init : 
(2026-06-09 23:11:21),0.0486871,0,end,1447.92,516,Check: Init : 
(2026-06-09 23:11:21),0.0486874,0,start,1447.92,516,Check: ResetSetup : 
(2026-06-09 23:11:21),0.0486877,0,start,1447.92,516,Check: EnvInstrumentation : 
(2026-06-09 23:11:21),0.0486879,0,end,1447.92,516,Check: EnvInstrumentation : 
(2026-06-09 23:11:21),0.0486885,0,end,1447.92,516,Check: ResetSetup : 
(2026-06-09 23:11:21),0.0486887,0,start,1447.92,516,Check: BotEotInstr : 
(2026-06-09 23:11:21),0.0486891,0,end,1447.92,516,Check: BotEotInstr : 
(2026-06-09 23:11:21),0.0486893,0,start,1447.92,516,Check: VPSetup : 
(2026-06-09 23:11:21),0.048692,0,end,1447.92,516,Check: VPSetup : 
(2026-06-09 23:11:21),0.0486924,0,start,1447.92,516,Check: VPReset : 
(2026-06-09 23:11:21),0.0486943,0,end,1447.92,516,Check: VPReset : 
(2026-06-09 23:11:21),0.0486946,0,start,1447.92,516,Check: InitApp : 
(2026-06-09 23:11:21),0.0487087,0,end,1447.92,516,Check: InitApp : 
(2026-06-09 23:11:21),0.0487102,0,start,1447.92,516,Check: FormalModel : 
(2026-06-09 23:11:21),0.0487105,0,start,1447.92,516,DfgBuild: Setup : 
(2026-06-09 23:11:21),0.0487108,0,start,1447.92,516,DfgBuild: ValidateNLDMOperators : 
(2026-06-09 23:11:21),0.0487118,0,end,1447.92,516,DfgBuild: ValidateNLDMOperators : 
(2026-06-09 23:11:21),0.0487122,0,end,1447.92,516,DfgBuild: Setup : 
(2026-06-09 23:11:21),0.0487125,0,start,1447.92,516,DfgBuild: ReuseCheck : 
(2026-06-09 23:11:21),0.048713,0,end,1447.92,516,DfgBuild: ReuseCheck : 
(2026-06-09 23:11:21),0.0487133,0,start,1447.92,516,DfgBuild: Flatten : 
(2026-06-09 23:11:21),0.0487694,0,end,1447.92,525,DfgBuild: Flatten : 
(2026-06-09 23:11:21),0.0487701,0,start,1447.92,525,DfgBuild: ClockSetup : 
(2026-06-09 23:11:21),0.0487712,0,end,1447.92,525,DfgBuild: ClockSetup : 
(2026-06-09 23:11:21),0.0487718,0,start,1447.92,525,DfgBuild: Modeling : 
(2026-06-09 23:11:21),0.0487731,0,end,1447.92,525,DfgBuild: Modeling : 
(2026-06-09 23:11:21),0.0487734,0,start,1447.92,525,DfgBuild: FlatRemodel : 
(2026-06-09 23:11:21),0.0487753,0,end,1447.92,525,DfgBuild: FlatRemodel : 
(2026-06-09 23:11:21),0.0487759,0,start,1447.92,525,DfgBuild: NldfgBuild : 
(2026-06-09 23:11:21),0.0487773,0,start,1447.92,525,NldfgBuild : Print statistics 
(2026-06-09 23:11:21),0.0487779,0,end,1447.92,525,NldfgBuild : Print statistics 
(2026-06-09 23:11:21),0.0487783,0,start,1447.92,525,NldfgBuild : Reduce bidirectionals 
(2026-06-09 23:11:21),0.0487785,0,end,1447.92,525,NldfgBuild : Reduce bidirectionals 
(2026-06-09 23:11:21),0.0487788,0,start,1447.92,525,NldfgBuild : Cutpoint Insertion 
(2026-06-09 23:11:21),0.0487806,0,end,1447.92,525,NldfgBuild : Cutpoint Insertion 
(2026-06-09 23:11:21),0.0487809,0,start,1447.92,525,NldfgBuild : Compute net equivalences 
(2026-06-09 23:11:21),0.0487813,0,end,1447.92,525,NldfgBuild : Compute net equivalences 
(2026-06-09 23:11:21),0.0487816,0,start,1447.92,525,NldfgBuild : Eliminate bidirectionals 
(2026-06-09 23:11:21),0.0487818,0,end,1447.92,525,NldfgBuild : Eliminate bidirectionals 
(2026-06-09 23:11:21),0.0487821,0,start,1447.92,525,NldfgBuild : Remove false combo loops 
(2026-06-09 23:11:21),0.0487835,0,end,1447.92,525,NldfgBuild : Remove false combo loops 
(2026-06-09 23:11:21),0.0487845,0,start,1447.92,525,NldfgBuild : Create dfg 
(2026-06-09 23:11:21),0.0487848,0,start,1447.92,525,NldfgBuild : Create graph function 
(2026-06-09 23:11:21),0.0487916,0,end,1447.92,525,NldfgBuild : Create graph function 
(2026-06-09 23:11:21),0.0487918,0,start,1447.92,525,NldfgBuild : Create scopes 
(2026-06-09 23:11:21),0.0487929,0,end,1447.92,525,NldfgBuild : Create scopes 
(2026-06-09 23:11:21),0.0487935,0,start,1447.92,525,NldfgBuild : Initial setup 
(2026-06-09 23:11:21),0.0487938,0,end,1447.92,525,NldfgBuild : Initial setup 
(2026-06-09 23:11:21),0.0487942,0,start,1447.92,525,NldfgBuild : Create graph 
(2026-06-09 23:11:21),0.0487958,0,end,1447.92,525,NldfgBuild : Create graph 
(2026-06-09 23:11:21),0.0487964,0,start,1447.92,525,NldfgBuild : Create terminal sinks and sources 
(2026-06-09 23:11:21),0.0487988,0,end,1447.92,525,NldfgBuild : Create terminal sinks and sources 
(2026-06-09 23:11:21),0.0488005,0,start,1447.92,525,NldfgBuild : Compute dependencies 
(2026-06-09 23:11:21),0.0488017,0,end,1447.92,525,NldfgBuild : Compute dependencies 
(2026-06-09 23:11:21),0.0488021,0,start,1447.92,525,NldfgBuild : Compute combinational SCCs 
(2026-06-09 23:11:21),0.0488024,0,end,1447.92,525,NldfgBuild : Compute combinational SCCs 
(2026-06-09 23:11:21),0.0488028,0,start,1447.92,525,NldfgBuild : Compute templates 
(2026-06-09 23:11:21),0.0488088,0,end,1447.92,525,NldfgBuild : Compute templates 
(2026-06-09 23:11:21),0.0488091,0,start,1447.92,525,NldfgBuild : Eliminate combinational SCCs 
(2026-06-09 23:11:21),0.0488095,0,end,1447.92,525,NldfgBuild : Eliminate combinational SCCs 
(2026-06-09 23:11:21),0.0488098,0,start,1447.92,525,NldfgBuild : Computing sequential SCCs 
(2026-06-09 23:11:21),0.0488106,0,end,1447.92,525,NldfgBuild : Computing sequential SCCs 
(2026-06-09 23:11:21),0.0488112,0,start,1447.92,525,NldfgBuild : Create simulator clocks, changeAts and Triggers 
(2026-06-09 23:11:21),0.0488115,0,end,1447.92,525,NldfgBuild : Create simulator clocks, changeAts and Triggers 
(2026-06-09 23:11:21),0.0488118,0,start,1447.92,525,NldfgBuild : SymSimulator Analysis and computation 
(2026-06-09 23:11:21),0.0488183,0,end,1447.92,525,NldfgBuild : SymSimulator Analysis and computation 
(2026-06-09 23:11:21),0.0488186,0,start,1447.92,525,NldfgBuild : Collect Aeps 
(2026-06-09 23:11:21),0.0488191,0,end,1447.92,525,NldfgBuild : Collect Aeps 
(2026-06-09 23:11:21),0.0488193,0,start,1447.92,525,NldfgBuild : Cleanup Simulator 
(2026-06-09 23:11:21),0.048821,0,end,1447.92,525,NldfgBuild : Cleanup Simulator 
(2026-06-09 23:11:21),0.0488216,0,start,1447.92,525,NldfgBuild : Cleanup Samplers 
(2026-06-09 23:11:21),0.0488223,0,end,1447.92,525,NldfgBuild : Cleanup Samplers 
(2026-06-09 23:11:21),0.0488225,0,end,1447.92,525,NldfgBuild : Create dfg 
